date,nav,scheme_code,scheme_name,fund_house
2016-05-04,3188.7163,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-05,3189.4069,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-06,3190.0927,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-08,3191.5075,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-09,3192.1855,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-10,3192.864,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-11,3193.5508,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-12,3194.2406,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-13,3194.928,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-15,3196.3182,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-16,3197.0099,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-17,3197.6936,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-18,3198.4011,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-19,3199.0833,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-20,3199.7975,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-22,3201.1418,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-23,3201.822,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-24,3202.4885,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-25,3203.1676,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-26,3203.8147,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-27,3204.4825,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-29,3205.8183,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-30,3206.47,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-05-31,3207.1892,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-01,3207.8852,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-02,3208.578,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-03,3209.248,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-05,3210.5478,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-06,3211.27,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-07,3211.9477,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-08,3212.6384,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-09,3213.2888,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-10,3213.9764,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-12,3215.3314,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-13,3216.0085,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-14,3216.6962,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-15,3217.3867,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-16,3218.0488,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-17,3218.6867,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-19,3220.0235,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-20,3220.6629,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-21,3221.3228,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-22,3221.9762,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-23,3222.6357,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-24,3223.2605,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-26,3224.6494,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-27,3225.3149,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-28,3225.9881,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-29,3226.6535,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-06-30,3227.4877,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-01,3228.2491,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-03,3229.5843,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-04,3230.2398,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-05,3230.9013,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-06,3231.5512,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-07,3232.2341,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-08,3232.8805,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-10,3234.1729,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-11,3234.8239,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-12,3235.4789,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-13,3236.1354,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-14,3236.8338,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-15,3237.4948,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-17,3238.7807,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-18,3239.418,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-19,3240.0509,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-20,3240.6932,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-21,3241.3324,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-22,3241.9722,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-24,3243.2429,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-25,3243.8699,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-26,3244.5138,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-27,3245.1498,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-28,3245.7931,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-29,3246.4186,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-07-31,3247.6269,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-01,3248.2477,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-02,3248.8641,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-03,3249.5571,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-04,3250.169,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-05,3250.7934,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-07,3252.0719,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-08,3252.7127,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-09,3253.3384,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-10,3253.9374,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-11,3254.5885,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-12,3255.189,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-15,3257.1109,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-16,3257.7361,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-17,3258.3493,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-18,3258.9676,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-19,3259.5958,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-21,3260.8526,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-22,3261.4735,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-23,3262.0914,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-24,3262.7101,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-25,3263.3265,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-26,3263.9616,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-28,3265.1935,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-29,3265.8052,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-30,3266.3862,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-08-31,3267.016,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-09-01,3267.6127,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
2016-09-02,3268.2219,119092,HDFC Money Market Fund - Growth Option - Direct Plan,HDFC Mutual Fund
